"participant" "outcome" "rt" "affect"
"28477" 153 1 2.32519999998808 97
"28478" 153 1 2.106 99
"28479" 153 2 2.25919999998808 99
"28480" 153 -1 2.818 4
"28481" 153 1 2.29590000003576 99
"28482" 153 1 2.34669999998808 99
"28483" 153 -1 3.35790000003576 2
"28484" 153 -2 2.36960000002384 3
"28485" 153 -2 1.84010000002384 4
"28486" 153 -1 2.1675 2
"28487" 153 2 2.01319999998808 99
"28488" 153 2 1.99569999998808 99
"28489" 153 -2 1.96579999995232 3
"28490" 153 2 2.54589999997616 100
"28491" 153 2 2.37610000002384 98
"28492" 153 2 2.79289999997616 98
"28493" 153 -2 1.98069999998808 2
"28494" 153 2 2.28269999998808 99
"28495" 153 -1 2.1135 3
"28496" 153 -2 1.67110000002384 3
"28497" 153 -1 2.00830000001192 3
"28498" 153 -1 2.7495 1
"28499" 153 2 3.71790000003576 99
"28500" 153 -1 2.2385 3
"28501" 153 -1 3.3255 51
"28502" 153 -2 2.63490000003576 2
"28503" 153 1 2.58730000001192 100
"28504" 153 -2 3.142 3
"28505" 153 2 3.8895 99
"28506" 153 2 2.62129999995232 98
"28507" 153 2 2.41659999996424 100
"28508" 153 1 2.90180000001192 50
"28509" 153 -1 2.98960000002384 2
"28510" 153 2 3.44339999997616 51
"28511" 153 -2 2.302 2
"28512" 153 -2 2.57830000001192 1
"28513" 153 1 2.491 100
"28514" 153 -2 1.90519999998808 3
"28515" 153 2 2.66929999995232 98
"28516" 153 1 1.74039999997616 99
"28517" 153 1 2.61389999997616 52
"28518" 153 -1 1.88139999997616 3
"28519" 153 2 3.47180000001192 98
"28520" 153 -2 4.65179999995232 50
"28521" 153 -1 2.14830000001192 3
"28522" 153 -2 2.42760000002384 1
"28523" 153 1 2.147 49
"28524" 153 2 2.4925 51
"28525" 153 -1 2.2255 51
"28526" 153 1 2.16530000001192 52
"28527" 153 -2 2.51489999997616 1
"28528" 153 -1 2.04539999997616 50
"28529" 153 -1 2.31619999998808 51
"28530" 153 -2 2.729 1
"28531" 153 1 2.0765 51
"28532" 153 1 2.47260000002384 51
"28533" 153 -1 2.4525 3
"28534" 153 2 1.91879999995232 100
"28535" 153 -2 2.35290000003576 2
"28536" 153 -1 2.08140000003576 3
"28537" 153 1 2.14870000004768 98
"28538" 153 2 2.27839999997616 98
"28539" 153 -2 2.508 3
"28540" 153 -1 1.81439999997616 3
"28541" 153 -2 1.975 2
"28542" 153 1 2.58339999997616 52
"28543" 153 1 2.05069999998808 50
"28544" 153 -1 3.99730000001192 4
"28545" 153 -2 1.89470000004768 2
"28546" 153 -1 3.186 3
"28547" 153 2 2.17089999997616 98
"28548" 153 2 2.33319999998808 51
"28549" 153 -1 1.91259999996424 51
"28550" 153 1 2.19410000002384 50
"28551" 153 -2 2.5985 2
"28552" 153 2 2.53039999997616 51
"28553" 153 -1 2.189 3
"28554" 153 -2 1.98989999997616 3
"28555" 153 -1 2.31760000002384 3
"28556" 153 2 4.35610000002384 50
"28557" 153 1 1.74680000001192 97
"28558" 153 -1 2.28230000001192 3
"28559" 153 -2 2.14990000003576 4
"28560" 153 -2 2.449 1
"28561" 153 1 2.33659999996424 100
"28562" 153 1 3.4535 51
"28563" 153 2 2.043 99
"28564" 153 -2 2.21079999995232 2
"28565" 153 -1 2.12769999998808 3
"28566" 153 -2 1.72820000004768 2
"28567" 153 2 2.17889999997616 99
"28568" 153 1 2.36790000003576 100
"28569" 153 -1 2.66319999998808 3
"28570" 153 2 1.9835 98
"28571" 153 -2 2.11439999997616 3
"28572" 153 1 3.40839999997616 52
"28573" 153 2 1.635 99
"28574" 153 -2 1.92660000002384 4
"28575" 153 -1 2.032 2
"28576" 153 -2 2.14280000001192 3
"28577" 153 2 2.60769999998808 99
"28578" 153 2 2.16159999996424 100
"28579" 153 -1 3.01330000001192 49
"28580" 153 1 1.93009999996424 52
"28581" 153 1 2.762 51
"28582" 153 1 2.28719999998808 51
"28583" 153 -1 2.32239999997616 2
"28584" 153 -1 2.856 3
"28585" 153 2 3.271 99
"28586" 153 1 1.96480000001192 50
"28587" 153 2 3.13290000003576 99
"28588" 153 -2 2.42519999998808 1
"28589" 153 -2 2.587 2
"28590" 153 -2 3.43859999996424 51
"28591" 153 -1 4.09280000001192 51
"28592" 153 1 4.08929999995232 51
"28593" 153 -1 2.69130000001192 51
"28594" 153 2 3.40869999998808 50
"28595" 153 -2 2.117 51
"28596" 153 -1 3.05030000001192 52
"28597" 153 1 2.53530000001192 50
"28598" 153 -1 2.07030000001192 51
"28599" 153 2 2.55339999997616 52
"28600" 153 1 2.226 52
"28601" 153 -1 2.577 3
"28602" 153 1 3.315 51
"28603" 153 1 2.90019999998808 50
"28604" 153 -1 2.66069999998808 4
"28605" 153 -2 2.49880000001192 3
"28606" 153 -1 2.21679999995232 2
"28607" 153 2 3.38819999998808 51
"28608" 153 -2 2.59110000002384 2
"28609" 153 -2 3.83419999998808 52
"28610" 153 -2 3.5 4
"28611" 153 1 1.92769999998808 50
"28612" 153 -2 4.05169999998808 22
"28613" 153 -2 2.3205 3
"28614" 153 -1 2.94489999997616 51
"28615" 153 -1 2.0705 3
"28616" 153 2 4.23339999997616 76
"28617" 153 -1 2.41 4
"28618" 153 -1 1.96039999997616 2
"28619" 153 -2 1.94030000001192 1
"28620" 153 1 2.42760000002384 51
"28621" 153 2 3.59430000001192 99
"28622" 153 -2 2.33129999995232 3
"28623" 153 2 2.549 52
"28624" 153 2 3.05390000003576 51
"28625" 153 2 2.53159999996424 74
"28626" 153 1 1.79090000003576 51
"28627" 153 -1 2.33959999996424 3
"28628" 153 2 3.0325 99
"28629" 153 -1 2.57430000001192 51
"28630" 153 1 2.82820000004768 51
"28631" 153 -1 2.41560000002384 1
"28632" 153 2 4.18430000001192 75
"28633" 153 1 2.26180000001192 50
"28634" 153 1 3.33419999998808 73
"28635" 153 -2 3.50969999998808 3
"28636" 153 2 2.1535 51
"28637" 153 2 2.47309999996424 51
"28638" 153 -2 2.27419999998808 3
"28639" 153 2 2.05019999998808 52
"28640" 153 -2 1.89770000004768 3
"28641" 153 1 2.79239999997616 99
"28642" 153 -1 3.16239999997616 22
"28643" 153 -2 2.07239999997616 3
"28644" 153 1 2.33839999997616 74
"28645" 154 1 4.3065 93
"28646" 154 -1 4.43039999997616 24
"28647" 154 2 2.689 98
"28648" 154 -1 3.64039999997616 21
"28649" 154 1 3.33360000002384 87
"28650" 154 2 3.5075 92
"28651" 154 1 2.82969999998808 90
"28652" 154 1 2.85509999996424 88
"28653" 154 -2 3.66540000003576 12
"28654" 154 1 3.55389999997616 91
"28655" 154 -2 2.814 18
"28656" 154 -1 3.08509999996424 50
"28657" 154 1 3.65469999998808 86
"28658" 154 2 3.92229999995232 94
"28659" 154 -1 3.0595 8
"28660" 154 -2 3.52709999996424 10
"28661" 154 -2 4.43130000001192 26
"28662" 154 -1 3.21410000002384 44
"28663" 154 2 2.7215 98
"28664" 154 1 2.98189999997616 97
"28665" 154 2 2.73580000001192 94
"28666" 154 -1 3.36659999996424 39
"28667" 154 2 2.98919999998808 92
"28668" 154 -2 2.8205 13
"28669" 154 -1 2.92879999995232 4
"28670" 154 -2 3.45890000003576 5
"28671" 154 1 3.36530000001192 94
"28672" 154 -2 3.31330000001192 33
"28673" 154 2 3.71939999997616 99
"28674" 154 2 3.15830000001192 95
"28675" 154 -1 3.18880000001192 39
"28676" 154 2 3.27190000003576 91
"28677" 154 -1 3.27409999996424 10
"28678" 154 -1 3.15439999997616 23
"28679" 154 -2 3.52469999998808 37
"28680" 154 -2 3.73709999996424 10
"28681" 154 1 2.85359999996424 88
"28682" 154 1 3.1995 92
"28683" 154 -2 3.33969999998808 51
"28684" 154 1 3.201 99
"28685" 154 -1 4.84859999996424 11
"28686" 154 -1 4.49120000004768 39
"28687" 154 -2 3.501 37
"28688" 154 -1 3.22680000001192 41
"28689" 154 1 3.7775 81
"28690" 154 -1 3.474 9
"28691" 154 -1 3.32960000002384 15
"28692" 154 -2 2.95310000002384 44
"28693" 154 2 2.75059999996424 86
"28694" 154 -2 3.08709999996424 44
"28695" 154 -2 3.3355 17
"28696" 154 1 4.37789999997616 71
"28697" 154 2 3.63760000002384 98
"28698" 154 2 3.16470000004768 89
"28699" 154 2 3.92919999998808 100
"28700" 154 -1 3.38460000002384 14
"28701" 154 -1 4.34069999998808 35
"28702" 154 1 3.24940000003576 79
"28703" 154 2 4.94760000002384 89
"28704" 154 -1 3.6575 44
"28705" 154 -1 3.35910000002384 41
"28706" 154 -2 3.29710000002384 40
"28707" 154 -2 3.38190000003576 2
"28708" 154 2 3.52280000001192 79
"28709" 154 1 3.07819999998808 99
"28710" 154 -2 3.58280000001192 3
"28711" 154 1 3.26869999998808 95
"28712" 154 2 3.40459999996424 96
"28713" 154 -1 3.36020000004768 35
"28714" 154 1 3.86939999997616 95
"28715" 154 -2 3.53680000001192 46
"28716" 154 2 4.9025 100
"28717" 154 -2 3.49330000001192 50
"28718" 154 1 2.99579999995232 88
"28719" 154 2 2.67789999997616 90
"28720" 154 2 3.27260000002384 94
"28721" 154 -1 2.7925 20
"28722" 154 -1 3.08759999996424 1
"28723" 154 -2 3.53560000002384 42
"28724" 154 1 3.13130000001192 80
"28725" 154 1 2.7235 97
"28726" 154 2 2.843 97
"28727" 154 2 2.90010000002384 97
"28728" 154 -2 3.24719999998808 7
"28729" 154 -1 3.25220000004768 42
"28730" 154 -2 3.25530000001192 9
"28731" 154 1 2.8285 86
"28732" 154 -1 2.7675 5
"28733" 154 1 2.83219999998808 90
"28734" 154 1 2.918 87
"28735" 154 -1 2.90070000004768 8
"28736" 154 1 2.71259999996424 82
"28737" 154 1 3.50659999996424 90
"28738" 154 -1 2.52460000002384 47
"28739" 154 1 2.81060000002384 87
"28740" 154 1 3.20030000001192 99
"28741" 154 1 3.068 86
"28742" 154 -2 3.02629999995232 38
"28743" 154 -2 4.29130000001192 17
"28744" 154 -1 3.69730000001192 11
"28745" 154 2 4.04980000001192 81
"28746" 154 2 3.14889999997616 96
"28747" 154 2 3.13239999997616 99
"28748" 154 -2 3.06439999997616 34
"28749" 154 2 2.96469999998808 98
"28750" 154 -1 3.59309999996424 38
"28751" 154 2 3.34169999998808 81
"28752" 154 1 3.19119999998808 85
"28753" 154 -1 3.14289999997616 39
"28754" 154 1 3.12079999995232 84
"28755" 154 -2 2.63110000002384 2
"28756" 154 -1 3.26389999997616 45
"28757" 154 -2 3.31560000002384 19
"28758" 154 1 3.3035 90
"28759" 154 -1 3.26760000002384 38
"28760" 154 1 2.92389999997616 99
"28761" 154 -2 3.78840000003576 44
"28762" 154 2 4.49619999998808 93
"28763" 154 -2 2.83180000001192 45
"28764" 154 2 2.98319999998808 99
"28765" 154 -1 4.71289999997616 15
"28766" 154 -2 3.79309999996424 4
"28767" 154 -2 2.9525 21
"28768" 154 2 3.63980000001192 88
"28769" 154 2 2.60979999995232 93
"28770" 154 -1 2.551 2
"28771" 154 -2 3.72 2
"28772" 154 2 3.09 95
"28773" 154 -1 2.86529999995232 5
"28774" 154 1 3.08019999998808 95
"28775" 154 -1 3.76230000001192 25
"28776" 154 2 3.02769999998808 99
"28777" 154 2 3.12490000003576 86
"28778" 154 -2 4.16830000001192 12
"28779" 154 -2 3.10689999997616 19
"28780" 154 -1 3.89720000004768 6
"28781" 154 1 3.06710000002384 83
"28782" 154 -1 3.27810000002384 27
"28783" 154 -1 2.694 7
"28784" 154 2 2.91019999998808 91
"28785" 154 -1 3.04390000003576 32
"28786" 154 2 3.48240000003576 97
"28787" 154 2 3.06339999997616 81
"28788" 154 -2 2.73239999997616 21
"28789" 154 -1 3.29280000001192 40
"28790" 154 -2 2.77659999996424 2
"28791" 154 2 3.6675 86
"28792" 154 -1 3.12590000003576 43
"28793" 154 -2 3.45470000004768 35
"28794" 154 -2 3.54719999998808 34
"28795" 154 -2 3.9685 12
"28796" 154 2 2.90189999997616 99
"28797" 154 1 2.77689999997616 90
"28798" 154 2 2.60719999998808 98
"28799" 154 -1 3.112 27
"28800" 154 -2 3.53239999997616 8
"28801" 154 1 3.53779999995232 94
"28802" 154 -1 2.889 2
"28803" 154 -2 4.00540000003576 5
"28804" 154 -1 3.76680000001192 4
"28805" 154 1 2.96120000004768 73
"28806" 154 1 2.3365 99
"28807" 154 -2 2.73319999998808 3
"28808" 154 2 4.34930000001192 82
"28809" 154 -2 3.44819999998808 38
"28810" 154 1 2.86930000001192 97
"28811" 154 1 3.50110000002384 89
"28812" 154 1 2.8785 96
"28813" 154 -1 2.72439999997616 3
"28814" 154 2 3.09129999995232 83
"28815" 154 -2 3.06430000001192 34
"28816" 154 2 4.48909999996424 99
"28817" 154 1 3.86030000001192 98
"28818" 154 2 2.806 99
"28819" 154 -1 2.86590000003576 27
"28820" 154 2 2.93710000002384 96
"28821" 154 -1 2.77 27
"28822" 154 1 2.84760000002384 99
"28823" 154 1 2.70180000001192 99
"28824" 154 2 3.27260000002384 92
"28825" 154 -1 3.68609999996424 15
"28826" 154 -2 3.049 26
"28827" 154 1 3.13289999997616 87
"28828" 155 -2 2.74680000000075 50
"28829" 155 1 3.07889999999851 99
"28830" 155 -2 3.92030000000074 2
"28831" 155 2 2.61569999999925 99
"28832" 155 -1 2.17569999999925 2
"28833" 155 -2 4.5195 2
"28834" 155 1 3.797 75
"28835" 155 1 3.41709999999776 98
"28836" 155 -1 4.81340000000224 2
"28837" 155 -2 4.00619999999925 2
"28838" 155 2 2.81259999999776 99
"28839" 155 2 2.34539999999851 99
"28840" 155 1 2.21560000000149 99
"28841" 155 -1 2.65030000000074 13
"28842" 155 2 2.97530000000075 99
"28843" 155 -2 4.6735 48
"28844" 155 1 2.67389999999851 99
"28845" 155 2 2.61159999999777 97
"28846" 155 -1 2.46380000000075 45
"28847" 155 2 2.125 95
"28848" 155 -2 2.60470000000298 1
"28849" 155 -1 2.09390000000224 17
"28850" 155 -2 2.70210000000149 3
"28851" 155 -2 2.56129999999702 7
"28852" 155 1 2.33390000000223 99
"28853" 155 2 2.511 99
"28854" 155 -1 2.28789999999851 27
"28855" 155 -1 2.41489999999851 2
"28856" 155 1 2.96539999999851 99
"28857" 155 2 2.47640000000224 100
"28858" 155 -2 2.86830000000075 0
"28859" 155 -2 3.13579999999702 4
"28860" 155 2 3.18630000000074 98
"28861" 155 -1 2.74459999999776 21
"28862" 155 1 2.50730000000075 95
"28863" 155 -1 2.09369999999925 10
"28864" 155 -2 3.46110000000149 3
"28865" 155 -1 1.85680000000074 32
"28866" 155 -1 2.25980000000074 6
"28867" 155 1 2.85540000000224 99
"28868" 155 -2 1.9355 4
"28869" 155 2 2.29439999999851 99
"28870" 155 2 1.98880000000075 98
"28871" 155 -1 2.1425 37
"28872" 155 -2 1.8895 16
"28873" 155 1 1.48509999999776 97
"28874" 155 -2 1.9945 12
"28875" 155 1 1.76510000000149 94
"28876" 155 -2 1.87030000000075 7
"28877" 155 2 3.46089999999851 95
"28878" 155 -2 1.9325 3
"28879" 155 -2 2.68680000000075 2
"28880" 155 1 1.6285 96
"28881" 155 1 1.68389999999851 99
"28882" 155 2 3.15269999999926 99
"28883" 155 -1 2.46010000000149 4
"28884" 155 2 2.77259999999776 99
"28885" 155 1 4.14240000000223 97
"28886" 155 1 2.61569999999925 97
"28887" 155 -2 2.28219999999925 8
"28888" 155 1 1.62980000000075 94
"28889" 155 2 2.37889999999851 99
"28890" 155 2 2.20259999999776 99
"28891" 155 -1 2.38040000000224 9
"28892" 155 -1 2.28369999999925 25
"28893" 155 2 2.24730000000075 97
"28894" 155 -1 3.09639999999851 4
"28895" 155 2 2.87069999999926 98
"28896" 155 -2 2.12529999999702 27
"28897" 155 -1 2.09920000000298 15
"28898" 155 1 1.6475 99
"28899" 155 -1 2.34689999999851 43
"28900" 155 -2 2.6515 2
"28901" 155 1 2.59919999999925 95
"28902" 155 -2 3.66630000000074 3
"28903" 155 -2 4.49830000000074 27
"28904" 155 -2 4.15060000000149 9
"28905" 155 -1 3.36569999999925 4
"28906" 155 2 3.99880000000074 99
"28907" 155 -1 2.19730000000074 10
"28908" 155 -1 2.64219999999926 8
"28909" 155 1 2.30840000000224 98
"28910" 155 2 1.91329999999702 97
"28911" 155 -2 3.23469999999925 2
"28912" 155 -1 3.0655 10
"28913" 155 -1 3.8685 5
"28914" 155 -1 2.05039999999851 8
"28915" 155 -2 3.16040000000224 2
"28916" 155 -2 3.3185 2
"28917" 155 -1 2.40210000000149 17
"28918" 155 2 2.46529999999702 98
"28919" 155 1 1.97319999999925 87
"28920" 155 -1 2.902 51
"28921" 155 2 2.4635 97
"28922" 155 -2 2.17770000000298 9
"28923" 155 -2 2.50609999999776 0
"28924" 155 1 2.30910000000149 84
"28925" 155 1 1.86329999999702 92
"28926" 155 -2 3.18830000000075 3
"28927" 155 1 3.06569999999925 83
"28928" 155 -1 2.08630000000075 12
"28929" 155 -1 1.991 9
"28930" 155 -2 2.66469999999926 2
"28931" 155 1 2.97220000000298 91
"28932" 155 1 2.31130000000074 95
"28933" 155 2 1.8905 95
"28934" 155 -2 2.30680000000075 2
"28935" 155 2 1.91339999999851 99
"28936" 155 1 3.40979999999702 97
"28937" 155 2 2.83389999999851 65
"28938" 155 -2 2.26280000000075 22
"28939" 155 -1 4.20260000000149 26
"28940" 155 -2 2.38130000000075 7
"28941" 155 -1 3.11469999999925 7
"28942" 155 2 1.89320000000298 97
"28943" 155 1 2.07419999999926 89
"28944" 155 1 2.35660000000149 80
"28945" 155 -2 2.47110000000149 4
"28946" 155 -1 3.1635 12
"28947" 155 1 4.69539999999851 87
"28948" 155 -2 2.27759999999776 4
"28949" 155 -1 2.93230000000074 17
"28950" 155 2 3.39310000000149 90
"28951" 155 -2 2.91089999999851 9
"28952" 155 1 2.79670000000298 91
"28953" 155 -1 2.00490000000224 14
"28954" 155 2 4.45180000000074 99
"28955" 155 -1 2.35820000000298 7
"28956" 155 2 2.91690000000224 99
"28957" 155 2 2.38039999999851 98
"28958" 155 -1 2.07439999999851 23
"28959" 155 2 2.38580000000074 96
"28960" 155 2 2.2295 92
"28961" 155 -2 2.94730000000074 22
"28962" 155 2 3.52220000000298 96
"28963" 155 -1 3.70240000000224 15
"28964" 155 1 2.76180000000075 92
"28965" 155 -1 1.96639999999851 18
"28966" 155 1 2.15959999999776 75
"28967" 155 2 2.60810000000149 84
"28968" 155 -1 3.12589999999851 49
"28969" 155 2 1.66689999999851 93
"28970" 155 1 2.223 79
"28971" 155 -2 2.02610000000149 20
"28972" 155 -2 2.38140000000224 28
"28973" 155 2 1.49119999999925 90
"28974" 155 1 3.80629999999702 84
"28975" 155 -2 2.696 22
"28976" 155 -1 2.04720000000298 26
"28977" 155 -2 2.90810000000149 16
"28978" 155 -2 2.13 18
"28979" 155 2 2.21390000000224 89
"28980" 155 1 2.59509999999776 89
"28981" 155 -1 1.74379999999702 23
"28982" 155 -1 1.75169999999925 25
"28983" 155 1 1.64330000000075 90
"28984" 155 2 1.867 79
"28985" 155 -1 1.485 26
"28986" 155 2 1.96109999999776 88
"28987" 155 -2 2.44580000000074 9
"28988" 155 2 2.7355 89
"28989" 155 -1 4.54759999999776 17
"28990" 155 -1 2.38 26
"28991" 155 -2 1.8695 18
"28992" 155 -2 1.75069999999925 15
"28993" 155 2 1.85359999999776 91
"28994" 155 1 1.9865 70
"28995" 155 -2 2.18489999999851 18
"28996" 155 -1 2.08090000000224 16
"28997" 155 1 3.5985 70
"28998" 155 2 1.99280000000075 76
"28999" 155 1 2.1595 77
"29000" 155 -2 2.68280000000075 3
"29001" 155 1 2.12039999999851 77
"29002" 155 1 2.12359999999776 74
"29003" 155 -1 2.6045 16
"29004" 155 -1 2.00109999999776 8
"29005" 155 1 1.87110000000149 75
"29006" 155 2 2.434 74
"29007" 155 -2 2.56169999999925 9
"29008" 156 2 1.4085 97
"29009" 156 -2 1.61209999990463 9
"29010" 156 2 1.33109999990463 93
"29011" 156 -1 1.56529999995232 21
"29012" 156 1 1.58879999995232 74
"29013" 156 2 2.81590000009537 90
"29014" 156 -2 1.89879999995232 12
"29015" 156 -1 2.01360000014305 9
"29016" 156 -2 2.11909999990463 9
"29017" 156 2 1.427 97
"29018" 156 -1 1.53979999995232 7
"29019" 156 -1 1.17289999985695 10
"29020" 156 -1 1.37489999985695 13
"29021" 156 2 1.848 87
"29022" 156 2 1.52369999980927 83
"29023" 156 -2 2.35629999995232 8
"29024" 156 2 1.73459999990463 89
"29025" 156 -1 2.01279999995232 9
"29026" 156 -2 1.59520000004768 10
"29027" 156 2 2.17259999990463 90
"29028" 156 2 1.6345 90
"29029" 156 -2 2.14390000009537 9
"29030" 156 1 2.07210000014305 77
"29031" 156 -2 1.34240000009537 10
"29032" 156 2 2.94140000009537 82
"29033" 156 -2 2.01070000004768 17
"29034" 156 1 1.8985 71
"29035" 156 1 1.90759999990463 76
"29036" 156 -1 1.46220000004768 14
"29037" 156 -1 1.39670000004768 14
"29038" 156 1 3.624 74
"29039" 156 1 1.48570000004768 67
"29040" 156 -2 2.26940000009537 18
"29041" 156 1 1.505 75
"29042" 156 1 1.3875 74
"29043" 156 -1 1.64789999985695 8
"29044" 156 -1 1.50190000009537 14
"29045" 156 -2 1.94370000004768 17
"29046" 156 -1 1.85020000004768 22
"29047" 156 1 1.37870000004768 71
"29048" 156 -2 1.51840000009537 12
"29049" 156 2 1.68110000014305 86
"29050" 156 -1 1.21020000004768 21
"29051" 156 2 1.61090000009537 83
"29052" 156 1 2.186 79
"29053" 156 -2 1.62390000009537 13
"29054" 156 1 1.15479999995232 72
"29055" 156 -2 1.11979999995232 15
"29056" 156 2 1.6555 91
"29057" 156 -1 1.47339999985695 19
"29058" 156 1 1.64970000004768 64
"29059" 156 1 1.44529999995232 66
"29060" 156 -2 1.51609999990463 19
"29061" 156 2 2.165 78
"29062" 156 1 1.53070000004768 64
"29063" 156 -1 1.64940000009537 20
"29064" 156 1 1.29809999990463 63
"29065" 156 -1 1.60889999985695 16
"29066" 156 1 1.48740000009537 71
"29067" 156 -2 1.52229999995232 13
"29068" 156 -2 2.67479999995232 6
"29069" 156 1 1.40570000004768 68
"29070" 156 -1 2.00989999985695 23
"29071" 156 -1 1.39289999985695 19
"29072" 156 2 1.4885 80
"29073" 156 -1 1.43309999990463 21
"29074" 156 1 1.47129999995232 75
"29075" 156 2 1.50259999990463 77
"29076" 156 -2 1.18220000004768 14
"29077" 156 -2 1.67790000009537 18
"29078" 156 -2 1.37729999995232 13
"29079" 156 -1 1.4805 17
"29080" 156 1 1.459 67
"29081" 156 -1 2.00120000004768 21
"29082" 156 2 1.99220000004768 79
"29083" 156 2 1.3415 88
"29084" 156 1 1.461 69
"29085" 156 2 1.29170000004768 85
"29086" 156 -2 1.15459999990463 12
"29087" 156 -1 1.33630000019073 19
"29088" 156 2 1.12470000004768 84
"29089" 156 2 0.911200000047684 82
"29090" 156 -1 1.04679999995232 23
"29091" 156 -2 3.42219999980927 21
"29092" 156 1 1.31420000004768 70
"29093" 156 -2 1.2805 17
"29094" 156 2 1.49939999985695 88
"29095" 156 -1 2.36020000004768 20
"29096" 156 1 1.69820000004768 68
"29097" 156 -1 1.62329999995232 25
"29098" 156 -2 1.16229999995232 19
"29099" 156 2 1.548 83
"29100" 156 2 1.28490000009537 86
"29101" 156 -2 1.58009999990463 11
"29102" 156 -1 1.05940000009537 18
"29103" 156 2 2.11329999995232 79
"29104" 156 2 1.76940000009537 83
"29105" 156 1 1.29390000009537 72
"29106" 156 -2 1.10090000009537 17
"29107" 156 1 1.37559999990463 80
"29108" 156 -1 3.88360000014305 28
"29109" 156 1 1.26379999995232 77
"29110" 156 -2 1.36390000009537 20
"29111" 156 -1 2.088 17
"29112" 156 1 1.47159999990463 73
"29113" 156 -1 1.76220000004768 20
"29114" 156 1 1.07379999995232 79
"29115" 156 1 1.248 72
"29116" 156 -1 1.27679999995232 22
"29117" 156 2 1.25220000004768 86
"29118" 156 1 1.14420000004768 76
"29119" 156 2 1.16579999995232 92
"29120" 156 -2 1.01520000004768 19
"29121" 156 2 1.781 78
"29122" 156 2 1.42120000004768 84
"29123" 156 2 1.54229999995232 83
"29124" 156 -1 1.45180000019073 17
"29125" 156 2 1.06720000004768 84
"29126" 156 -1 1.67840000009537 16
"29127" 156 -2 1.78420000004768 21
"29128" 156 -1 1.014 19
"29129" 156 1 1.31990000009537 75
"29130" 156 -2 1.37179999995232 15
"29131" 156 -1 1.19440000009537 19
"29132" 156 2 1.23940000009537 83
"29133" 156 1 1.6855 79
"29134" 156 -2 1.233 20
"29135" 156 2 1.58070000004768 78
"29136" 156 -2 1.46630000019073 19
"29137" 156 2 2.3555 81
"29138" 156 -1 4.14679999995232 26
"29139" 156 -2 1.37479999995232 20
"29140" 156 -1 1.58720000004768 17
"29141" 156 -2 2.12510000014305 12
"29142" 156 1 1.75760000014305 76
"29143" 156 2 1.627 75
"29144" 156 -2 1.92559999990463 20
"29145" 156 1 1.66840000009537 77
"29146" 156 -2 1.38190000009537 11
"29147" 156 1 1.7665 75
"29148" 156 -1 2.2785 17
"29149" 156 1 1.46040000009537 68
"29150" 156 2 1.6405 86
"29151" 156 2 1.58020000004768 81
"29152" 156 -1 1.6845 18
"29153" 156 1 1.7285 75
"29154" 156 -2 1.59790000009537 13
"29155" 156 -1 1.713 13
"29156" 156 2 1.32539999985695 84
"29157" 156 2 1.57420000004768 82
"29158" 156 1 1.38059999990463 77
"29159" 156 -2 1.5565 16
"29160" 156 1 2.15579999995232 74
"29161" 156 2 1.60810000014305 88
"29162" 156 -1 2.178 17
"29163" 156 -1 1.14889999985695 20
"29164" 156 1 1.77960000014305 77
"29165" 156 -2 1.16410000014305 14
"29166" 156 -2 1.19159999990463 20
"29167" 156 1 1.8695 75
"29168" 156 -2 1.2945 15
"29169" 156 1 1.36810000014305 72
"29170" 156 -1 1.42429999995232 19
"29171" 156 -1 1.27090000009537 15
"29172" 156 -1 1.37409999990463 18
"29173" 156 -1 2.16210000014305 20
"29174" 156 1 1.2025 72
"29175" 156 -2 1.70510000014305 20
"29176" 156 -1 1.19929999995232 20
"29177" 156 -1 1.15960000014305 18
"29178" 156 2 1.244 88
"29179" 156 2 1.31110000014305 89
"29180" 156 2 1.64139999985695 91
"29181" 156 -2 1.57439999985695 11
"29182" 156 2 1.26570000004768 90
"29183" 156 -2 1.69240000009537 12
"29184" 156 2 1.05279999995232 92
"29185" 156 1 1.53 68
"29186" 156 -2 1.35240000009537 15
"29187" 156 -1 1.19740000009537 21
"29188" 156 -2 1.64260000014305 13
"29189" 156 1 1.52140000009537 69
"29190" 156 1 1.6465 70
"29191" 156 -2 1.54090000009537 14
"29192" 156 2 1.39039999985695 90
"29193" 156 -2 1.54330000019073 8
"29194" 157 -2 3.027 3
"29195" 157 -2 2.53452000000002 2
"29196" 157 -2 3.30043999999994 3
"29197" 157 -1 1.95592000000004 3
"29198" 157 2 2.41590000000002 99
"29199" 157 1 2.32331999999995 99
"29200" 157 1 3.55 99
"29201" 157 2 2.807 99
"29202" 157 -1 2.8725 2
"29203" 157 1 2.744 98
"29204" 157 -1 2.11245999999996 3
"29205" 157 -2 1.857 2
"29206" 157 2 2.22 99
"29207" 157 2 1.904 100
"29208" 157 2 1.90556000000006 99
"29209" 157 -1 2.40488 2
"29210" 157 -2 2.06890000000002 2
"29211" 157 -2 2.221 3
"29212" 157 2 2.07071999999997 100
"29213" 157 2 2.39456000000006 99
"29214" 157 -1 2.098 3
"29215" 157 -2 2.29371999999997 2
"29216" 157 -2 2.13876000000001 2
"29217" 157 2 2.54243999999994 99
"29218" 157 -1 3.201 2
"29219" 157 1 2.90366000000003 100
"29220" 157 1 3.74523999999999 99
"29221" 157 -2 2.35004000000004 3
"29222" 157 -1 2.93504000000004 3
